material;id_tienda;stock_restaurado
000000000000815275;3223;56
000000000000824569;3092;57
000000000000571232;3211;124
000000000000786457;3086;20
000000000000845600;3212;43
000000000000955555;3098;13
000000000000739681;3211;166
000000000000006558;3225;712
000000000000194269;3172;93
000000000000214184;3089;46
000000000000560445;3211;182
000000000000615078;3172;59
000000000000654237;3093;27
000000000000118791;3093;96
000000000000566339;3094;115
000000000000627254;3098;47
000000000000351785;3223;36
000000000000665901;3092;35
000000000401867004;3193;103
000000000000182690;3088;49
000000000000010664;3094;83
000000000000006105;3187;1878
000000000000607508;3092;23
000000000000650419;3206;116
000000000000880880;3074;151
000000000000652984;3098;61
000000000000024727;3206;91
000000000668910003;3074;90
000000000000164124;3093;124
000000000000652985;3091;31
000000000000358359;3085;163
000000000000018112;3089;38
000000000000559524;3086;204
000000000000544169;3092;160
000000000000321096;3212;150
000000000000131318;3086;14
000000000621962002;3193;44
000000000650100002;3225;96
000000000402163002;3086;366
000000000000176786;3212;9
000000000000010630;3089;25
000000000000634412;3074;180
000000000000191112;3092;132
000000000000018137;3086;32
000000000000059809;3086;47
000000000000120517;3193;134
000000000000629402;3086;63
000000000000647716;3074;104
000000000000349368;3180;4830
000000000000030965;3211;35
000000000400218002;3180;633
000000000000181372;3211;84
000000000000355620;3086;592
000000000000665791;3212;55
000000000000640021;3091;311
000000000000604495;3088;7
000000000000216960;3094;94
000000000000052612;3086;468
000000000000731782;3089;284
000000000000652972;3206;104
000000000000616733;3223;19
000000000000665856;3212;75
000000000400329009;3211;373
000000000400071004;3212;97
000000000000648979;3212;169
000000000000185006;3211;132
000000000000631668;3086;63
000000000401914004;3172;109
000000000000630078;3074;12
000000000000613458;3172;26
000000000000568764;3085;25
000000000000626165;3180;57
000000000000616932;3094;4
000000000000655684;3086;44
000000000000197613;3225;42
000000000000882758;3223;31
000000000000641385;3172;66
000000000000625810;3074;53
000000000665656002;3193;45
000000000000192843;3180;28
000000000000985414;3187;160
000000000000354918;3187;33
000000000000571223;3093;729
000000000000017734;3089;49
000000000000005959;3193;90
000000000000665715;3225;22
000000000000344299;3098;1251
000000000000010584;3193;86
000000000000749097;3089;508
000000000000618835;3089;36
000000000000145237;3089;277
000000000639107002;3091;92
000000000000006532;3225;122
000000000000616203;3206;10
000000000000215154;3187;26
000000000000566342;3091;121
000000000000052630;3225;16
000000000000629757;3223;111
000000000000899946;3086;7361
000000000000164853;3225;180
000000000000632283;3088;22
000000000000052651;3088;159
000000000000203297;3074;38
000000000000876417;3093;417
000000000000663156;3098;62
000000000000645723;3180;47
000000000000133333;3074;196
000000000000032238;3223;287
000000000000154632;3089;41
000000000000516748;3225;2110
000000000000612808;3085;242
000000000000156185;3085;26
000000000000883205;3172;50
000000000000023002;3098;66
000000000000156144;3172;82
000000000665771003;3187;16
000000000000639501;3172;372
000000000000351786;3187;158
000000000000165488;3180;860
000000000000191246;3093;146
000000000000640476;3089;111
000000000000637670;3225;192
000000000000505749;3225;28
000000000000777211;3180;152
000000000000181263;3225;23
000000000000018119;3098;1095
000000000000516748;3074;8179
000000000000052652;3093;822
000000000000991226;3223;82
000000000000215153;3180;22
000000000000568755;3086;81
000000000000024572;3225;2644
000000000663007001;3206;59
000000000000355005;3172;137
000000000000010012;3225;139
000000000000622989;3074;109
000000000401867004;3225;40
000000000400071001;3085;55
000000000622009001;3223;42
000000000000528751;3206;20
000000000000635529;3092;14
000000000000606510;3086;106
000000000000648040;3074;159
000000000000641109;3092;17
000000000000141402;3172;78
000000000000615835;3074;101
000000000000191247;3180;39
000000000400055001;3223;355
000000000401851006;3074;253
000000000000643026;3180;293
000000000000005757;3089;37
000000000000900826;3094;1192
000000000000031416;3211;14
000000000665656001;3212;18
000000000000047388;3094;397
000000000000623107;3211;28
000000000000006552;3180;252
000000000000006442;3089;5571
000000000000178369;3074;24
000000000000252158;3085;154
000000000000018286;3223;75
000000000000132112;3093;215
000000000000781195;3206;94
000000000000543393;3206;15
000000000000134123;3085;19
000000000000203297;3094;38
000000000000816587;3085;465
000000000000652481;3074;66
000000000000009671;3085;41
000000000000760476;3092;8537
000000000000004933;3088;1481
000000000000585347;3089;139
000000000000633961;3180;46
000000000000017664;3088;72
000000000000543828;3088;29
000000000000611858;3098;51
000000000000579800;3091;444
000000000000354906;3098;28
000000000000665273;3212;23
000000000000010631;3172;92
000000000000006442;3211;2503
000000000000031222;3094;19
000000000000628388;3187;60
000000000000031222;3092;26
000000000000698846;3085;317
000000000000179567;3225;71
000000000000611419;3206;237
000000000402160001;3092;263
000000000000880880;3089;162
000000000000004912;3225;147
000000000000648980;3088;86
000000000000052658;3225;466
000000000000197613;3223;38
000000000000739961;3089;54
000000000000666914;3180;179
000000000402032001;3089;45
000000000000146528;3212;40
000000000000170198;3225;36
000000000000665856;3211;39
000000000000615836;3085;333
000000000000571227;3180;120
000000000000141193;3086;113
000000000000147552;3091;202
000000000000645721;3088;16
000000000000017659;3225;77
000000000400329010;3211;461
000000000000600320;3206;57
000000000000062470;3098;161
000000000647039003;3206;18
000000000000254525;3093;147
000000000000174330;3187;56
000000000000503539;3193;707
000000000000973574;3094;6
000000000000630078;3225;12
000000000000010577;3074;10
000000000000133179;3187;3350
000000000000168302;3211;44
000000000000010571;3091;168
000000000000654237;3180;11
000000000000118603;3098;11
000000000000035246;3187;64
000000000622009001;3089;36
000000000000653377;3091;330
000000000400329009;3223;501
000000000000035196;3206;23
000000000400055004;3093;617
000000000000052651;3212;377
000000000649484001;3193;276
000000000000688937;3093;31
000000000401914004;3212;68
000000000000749097;3074;773
000000000000638621;3086;56
000000000000191004;3089;75
000000000000721107;3172;244
000000000000667422;3193;136
000000000000189557;3074;97
000000000000005965;3092;21
000000000000006535;3094;519
000000000000158479;3098;141
000000000000628091;3180;183
000000000000754767;3172;33
000000000000210189;3211;104
000000000000133342;3206;20
000000000000191250;3098;68
000000000000651999;3085;30
000000000000622989;3193;73
000000000000179744;3225;17
000000000000616932;3193;7
000000000000576448;3172;22
000000000400433002;3074;1131
000000000000017929;3172;324
000000000000558053;3172;33
000000000000627253;3180;70
000000000000355618;3193;1462
000000000000132462;3088;420
000000000000006105;3212;4063
000000000000606510;3094;217
000000000000668141;3223;77
000000000000627254;3085;51
000000000000614358;3187;12
000000000400183006;3193;34
000000000000062470;3085;181
000000000000342159;3098;19
000000000000017659;3187;54
000000000000667600;3211;78
000000000000646834;3223;85
000000000000744843;3093;10
000000000000653377;3085;308
000000000000154633;3212;94
000000000000141870;3223;154
000000000000052659;3180;413
000000000000004912;3092;248
000000000000505749;3088;171
000000000000606698;3093;269
000000000000641114;3172;76
000000000000005759;3211;36
000000000000147553;3193;185
000000000000575841;3092;28
000000000000645433;3193;34
000000000000667429;3212;148
000000000000010005;3206;467
000000000000052531;3086;150
000000000000056986;3092;144
000000000000052658;3088;661
000000000000667694;3180;14
000000000000749097;3212;303
000000000000047388;3193;311
000000000000668188;3225;55
000000000000781021;3085;50
000000000000665275;3206;103
000000000000519771;3206;23
000000000000635684;3088;25
000000000000655684;3211;37
000000000000567727;3180;33
000000000616561002;3225;42
000000000000355005;3187;27
000000000000982844;3223;93
000000000000180019;3098;53
000000000400308003;3172;278
000000000000639525;3225;16
000000000000128237;3187;148
000000000000625402;3092;80
000000000622768001;3223;50
000000000000900817;3088;2455
000000000000565453;3172;30
000000000000052656;3225;122
000000000000955613;3225;42
000000000402160001;3212;26
000000000000141403;3206;65
000000000000667385;3098;56
000000000000752668;3223;81
000000000402160005;3098;192
000000000000605708;3074;630
000000000000124981;3225;112
000000000666059002;3086;36
000000000000059685;3211;53
000000000624310002;3074;13
000000000000018123;3089;257
000000000000141870;3092;157
000000000000900817;3225;10953
000000000000655096;3187;20
000000000000648980;3187;793
000000000400308001;3225;1756
000000000000558396;3093;95
000000000000213570;3085;21
000000000400261003;3180;166
000000000650100002;3172;182
000000000000645433;3092;48
000000000000868933;3094;97
000000000400308003;3193;308
000000000000121949;3172;40
000000000000648065;3180;55
000000000000052294;3094;593
000000000000629771;3223;60
000000000401864002;3211;35
000000000000210239;3089;120
000000000000639787;3074;29
000000000000141269;3180;175
000000000649484001;3223;161
000000000000632286;3211;61
000000000000179987;3223;24
000000000402163020;3206;30
000000000000543828;3172;23
000000000000955556;3098;26
000000000000292185;3180;313
000000000000647716;3094;225
000000000000638620;3094;24
000000000000156185;3206;37
000000000000625401;3091;30
000000000000629712;3074;72
000000000000623256;3085;62
000000000000577057;3223;11
000000000000606698;3085;73
000000000000358335;3098;929
000000000000667600;3088;61
000000000000006128;3223;47
000000000000010681;3094;247
000000000000616820;3091;802
000000000000132462;3187;13055
000000000000752668;3094;142
000000000000170201;3091;14
000000000000131441;3172;1118
000000000000641279;3206;29
000000000000141993;3093;145
000000000000024733;3172;8842
000000000000007407;3193;154
000000000000641025;3212;79
000000000000646214;3206;39
000000000000156561;3093;67
000000000000010517;3074;235
000000000000278354;3098;37
000000000000053809;3212;1269
000000000000031911;3187;85
000000000000169663;3180;117
000000000000629771;3088;79
000000000000032136;3089;218
000000000000618228;3211;77
000000000000118603;3093;16
000000000000650419;3098;118
000000000000647737;3206;203
000000000000031913;3085;40
000000000000579800;3206;213
000000000000614357;3098;16
000000000000006444;3089;436
000000000000156146;3085;116
000000000000052651;3193;332
000000000000005753;3212;61
000000000000640143;3094;76
000000000000010526;3193;177
000000000000955614;3172;29
000000000650386001;3223;16
000000000000064466;3093;31
000000000000355961;3093;44
000000000000667422;3086;254
000000000000225728;3193;70
000000000000617380;3089;22
000000000000572390;3094;16
000000000000052391;3187;55
000000000000062389;3223;29
000000000000631161;3212;26
000000000000641384;3187;19
000000000000125621;3172;65
000000000400261002;3086;296
000000000000618228;3086;120
000000000000666015;3187;15
000000000000009640;3193;24
000000000000146509;3098;498
000000000000652002;3098;60
000000000664214001;3180;47
000000000402163006;3211;35
000000000000010216;3172;64
000000000639107001;3193;72
000000000401861010;3180;277
000000000647039004;3091;28
000000000400329005;3098;732
000000000000667803;3089;16
000000000666059001;3074;54
000000000000339668;3193;164
000000000000180030;3098;62
000000000000665901;3172;31
000000000000630954;3085;147
000000000000120294;3085;108
000000000648870003;3172;59
